date,title,subtitle,standfirst,url,rank
2004-05-02,Shock new details of torture by US troops,<B>&#183;</B> Report tells how prisoners were threatened with rape <BR><B>&#183;</B> Six British soldiers may be arrested over abuse claims.,<B>&#183;</B> Report tells how prisoners were threatened with rape <BR><B>&#183;</B> Six British soldiers may be arrested over abuse claims,https://www.theguardian.com/world/2004/may/02/usa.iraq,8
2004-05-03,Poland's new PM sworn in,Marek Belka was sworn in as Poland's prime minister yesterday.,NA,https://www.theguardian.com/world/2004/may/03/poland,2
2004-05-04,Margaret Thatcher,"On the 25th anniversary of Thatcher's first general election victory, Matthew Tempest presents a guide to the  Lady in links.","On the 25th anniversary of Thatcher's first general election victory, Matthew Tempest presents a guide to the  Lady in links",https://www.theguardian.com/news/2004/may/04/netnotes.past,12
2004-05-05,Straw: troops were briefed on PoWs,"The foreign secretary, Jack Straw, insisted today that British troops were given detailed instructions on the humane treatment of Iraqi prisoners of war.",NA,https://www.theguardian.com/politics/2004/may/05/iraq.iraq,13
2004-05-06,Israel spent £3.7m building illegal outposts,"The Israeli housing ministry has spent &#163;3.7m building illegal settlements and outposts in the West Bank over the past three years, the government auditor revealed yesterday.",NA,https://www.theguardian.com/world/2004/may/06/israel,7
2004-05-07,Campaigners warn of Sudan disaster,Human rights campaigners warned today that a brutal campaign of ethnic cleansing by the Sudanese government risks turning the country into another Rwanda.,NA,https://www.theguardian.com/world/2004/may/07/georgewright,1
2004-05-08,Rumsfeld: I won't quit,"<B>&#183;</B> Pentagon chief given Senate grilling <BR><B>&#183;</B> Abuse of Iraqis rife, says Red Cross","<B>&#183;</B> Pentagon chief given Senate grilling <BR><B>&#183;</B> Abuse of Iraqis rife, says Red Cross",https://www.theguardian.com/world/2004/may/08/usa.iraq1,2
2004-05-09,French Civilian: The house shook the night before. We had no idea we were about to be liberated,"Most civilians in Ouistreham had been evacuated in the weeks leading up to D-day. But 12-year-old Désiré - whose teenage brother had been deported to a labour camp and whose father was away on Resistance duties - remained in the Normandy port with his mother and grandmother. Now 72, he lives in his childhood home, about 500 metres from Riva-Bella beach where the 4th Franco-British Commando landed. After the war he married Janine and became a plumber and heating installer. The couple have a son and a daughter and two grandchildren.","Most civilians in Ouistreham had been evacuated in the weeks leading up to D-day. But 12-year-old Désiré - whose teenage brother had been deported to a labour camp and whose father was away on Resistance duties - remained in the Normandy port with his mother and grandmother. Now 72, he lives in his childhood home, about 500 metres from Riva-Bella beach where the 4th Franco-British Commando landed. After the war he married Janine and became a plumber and heating installer. The couple have a son and a daughter and two grandchildren.",https://www.theguardian.com/world/2004/may/09/secondworldwar.alexduvalsmith,28
2004-05-10,US 'destroys al-Sadr office',"<B>&#183;</B> 19 'insurgents' killed in Sadr City<br> 
<B>&#183;</B> US marines back inside Falluja<br>
<B>&#183;</B> Three shot dead in Kirkuk",<B>&#183;</B> 19 'insurgents' killed in Sadr City<br>   <B>&#183;</B> US marines back inside Falluja<br>  <B>&#183;</B> Three shot dead in Kirkuk,https://www.theguardian.com/world/2004/may/10/usa.iraq3,7
2004-05-11,Israeli on trial for Briton's death,The trial of an Israeli soldier charged with killing a British student in the Gaza Strip opened yesterday with claims that the accused confessed only under duress.,NA,https://www.theguardian.com/world/2004/may/11/israel,2
2004-05-12,The life and death of Nick Berg,"Nick Berg's friends and family describe him as a ""free spirit"" who wanted to help others and play a part in the rebuilding of Iraq.",NA,https://www.theguardian.com/world/2004/may/12/iraq.usa4,1
2004-05-13,Sidelines,"Imagine the disgruntlement of Karen Parlour when, in January, she was awarded a divorce settlement from her husband Ray, an Arsenal footballer, of just &#163;250,000 a year maintenance, a &#163;250,000 lump sum and two homes, including a &#163;1m mansion in Hornchurch.",NA,https://www.theguardian.com/world/2004/may/13/gender.uk,8
2004-05-14,Weinstein's next literary production: his memoirs,"<p>Harvey Weinstein, the larger-than-life Miramax boss, has sold his as yet unfinished memoirs to HarperCollins for publication in the US and UK.</p>",NA,https://www.theguardian.com/film/2004/may/14/news,4
2004-05-15,Court acts to save girls from mutilation,Gambia condemns Spanish ruling preventing girls' circumcision.,Gambia condemns Spanish ruling preventing girls' circumcision,https://www.theguardian.com/world/2004/may/15/spain,1
2004-05-16,Robbers hire guns for €50 per crime,"Sawn off shotguns for use in robberies and shootings can be hired in Dublin for Û50, an  Observer  investigation has found.",Crackdown urged on Dublin racket,https://www.theguardian.com/world/2004/may/16/ireland1,5
2004-05-17,Commander of Memphis Belle dies at 85,"The commander of Memphis Belle, the B-17 bomber famous for flying 25 combat missions over France and Germany during world war two, has died.",NA,https://www.theguardian.com/world/2004/may/17/usa.garyyounge,7
2004-05-18,"Zoe Williams: For richer, for poorer",<B>Zoe Williams: </B>Nothing underlines the culture of inter-gender mistrust quite so well as the rise of the pre-nup.,NA,https://www.theguardian.com/world/2004/may/18/gender.comment,3
2004-05-19,What the papers say,"<B>Times of India</B>  <BR><A HREF=""http://timesofindia.indiatimes.com/articleshow/683870.cms""TARGET=_NEW>Editorial</a>, May 19  <BR>Whichever way you looked at election 2004, it belonged to ... Sonia Gandhi. The Congress president fought the most daunting odds to give her party the kind of victory no one ever imagined ... By all canons of democracy - and decency - she ought to have been sworn in as India's next prime minister ... But by stepping aside to make way for another candidate, Mrs Gandhi has emulated a tradition of renunciation that, ironically, has long been held to be the pinnacle of Indian civilisational thought.",We round up international press reaction to Sonia Gandhi's announcement that she was declining the post of prime minister of India,https://www.theguardian.com/world/2004/may/19/india1,3
2004-05-20,Singh sets out to restore harmony,"Manmohan Singh, the economic reformer named as India's next prime minister, pledged today to work to restore religious harmony, pursue economic reforms with ""a human face"" and make peace with rival Pakistan.",NA,https://www.theguardian.com/world/2004/may/20/india,2
2004-05-21,Big deal,Gambling is a male-dominated pursuit aimed mostly at men. Let's leave it that way,Gambling is a male-dominated pursuit aimed mostly at men. Let's leave it that way,https://www.theguardian.com/world/2004/may/21/gender.uk,1
2004-05-22,Spain cheers as prince gets his girl,Lightning flashed and the heavens opened but nothing could dampen the enthusiasm of most Spaniards yesterday as they saw a glamorous TV anchorwoman transformed into a princess.,NA,https://www.theguardian.com/world/2004/may/23/spain.gilestremlett,9
2004-05-24,"Michele Hanson: Oi, what about the Grumpy Old Women?",<B>Michele Hanson: </B>We must applaud the fashion for Grumpy Old Men. The world is at last paying attention to elderly persons. Only one thing rather gets up my nose. Why not Grumpy Old Women?,NA,https://www.theguardian.com/world/2004/may/24/gender.uk,7
2004-05-25,Leftwing dictator or saviour of the poor: Chávez faces new challenge to his rule,Oil-rich Venezuela is split over an attempt this week to secure a referendum to oust the controversial president.,Oil-rich Venezuela is split over an attempt this week to secure a referendum to oust the controversial president,https://www.theguardian.com/world/2004/may/25/venezuela.sibyllabrodzinsky,35
2004-05-26,Chewing gum,"As Singapore lifts its chewing gum ban, we discover the history of every street cleaner's nightmare.","As Singapore lifts its chewing gum ban, we discover the history of every street cleaner's nightmare",https://www.theguardian.com/news/2004/may/26/netnotes.simonjeffery,4
2004-05-27,New York Times admits failures in run-up to war,The New York Times yesterday admitted its coverage in the run-up to the Iraq war was 'not as rigorous as it should have been'. By <B>Gary Younge</B>.,NA,https://www.theguardian.com/world/2004/may/27/media.iraq,5
2004-05-28,'It's all such a tremendous thing',"Maureen Bolster was a stoker on HMS Tormentor in Warsash, Hampshire. She wrote frequently to Eric Wells, an RAF officer serving in the Middle East, whom she later married.",NA,https://www.theguardian.com/world/2004/may/28/secondworldwar.features113,1
2004-05-29,Young rugby stars beat pregnant girl,Three rising stars of New Zealand rugby were jailed yesterday after they beat up a 15-year-old girl who was five months pregnant in an attempt to make her miscarry.,NA,https://www.theguardian.com/world/2004/may/29/davidfickling1,21
2004-05-30,Thomas Kielinger: We Germans can never escape,"The stream of images from wartime events such as D-Day means that Germans can never put their past behind them, says <b>Thomas Kielinger</b>.","The stream of images from wartime events such as D-Day means that Germans can never put their past behind them, says Thomas Kielinger",https://www.theguardian.com/world/2004/may/30/secondworldwar.thefarright,3
2004-05-31,Hugh Muir: The love Labour lost,"<B>Hugh Muir:</B> War, wages, housing, education - on every issue that matters, British Muslims feel betrayed by the government.","War, wages, housing, education - on every issue that matters, British Muslims feel betrayed by the government",https://www.theguardian.com/world/2004/may/31/religion.politics,1
2004-06-01,Violence hits Karachi blast funerals,Hundreds of police today clashed with rioting mourners as thousands gathered for the funerals of 19 people killed in the apparent suicide bombing of a Shia Muslim mosque in Karachi last night.,NA,https://www.theguardian.com/world/2004/jun/01/pakistan,11
2004-06-02,Jonathan Freedland: A gift of dust and bones,<B>Jonathan Freedland</B>: Sharon's plan for a pullout owes more to demographic shifts than a belated conversion to peace-making,Sharon's plan for a pullout owes more to demographic shifts than a belated conversion to peace-making,https://www.theguardian.com/world/2004/jun/02/comment.jonathanfreedland,2
2004-06-03,Obituary: Bishop Victor Guazzelli,A Catholic who was dedicated to liberalising the church and took up the causes his peers steered away from.,A Catholic who was dedicated to liberalising the church and took up the causes his peers steered away from,https://www.theguardian.com/news/2004/jun/03/guardianobituaries.religion,6
2004-06-04,What the papers say,"We trawl today's US press for reaction to the resignation of the CIA's director, George Tenet.","We trawl today's US press for reaction to the resignation of the CIA's director, George Tenet",https://www.theguardian.com/world/2004/jun/04/usa,1
2004-06-05,Censors relax video ban on adult scenes,"After 39 years of independence, Singaporean society has at last reached adulthood.",NA,https://www.theguardian.com/world/2004/jun/06/film.filmnews,17
2004-06-06,It beats working,Women fought hard for the right to be working mothers - but now many want to step off the career ladder and  swap the boardroom for full-time motherhood. Is this the failure of one movement or the beginning of another?,Women fought hard for the right to be working mothers - but now many want to step off the career ladder and  swap the boardroom for full-time motherhood. Is this the failure of one movement or the beginning of another?,https://www.theguardian.com/world/2004/jun/06/gender.lisaokelly,3
2004-06-07,Reagan attracts tributes and criticism,"Thousands of Americans will today begin filing past the coffin of former US president Ronald Reagan, as it lies in state in his library in California, remembering a president who represented an era of confidence that many in the US will be mourning as much as the man.",NA,https://www.theguardian.com/world/2004/jun/07/usa.sarahleft,5
2004-06-08,Leader: G8 summit,"<B>Leader: </B>The most immediate issue should be the extension of the heavily indebted poor countries initiative (HIPC), an effort to relieve the foreign debt of 42 of the world's least developed countries, which expires at the end of this year.",NA,https://www.theguardian.com/world/2004/jun/08/g8.debtrelief,1
2004-06-09,A telling contribution,"The British government wants South Africa to convince Northern Ireland to start talking, reports <B>Rory Carroll</B>.","The British government wants South Africa to convince Northern Ireland to start talking, reports Rory Carroll",https://www.theguardian.com/world/2004/jun/09/worlddispatch.northernireland,22
2004-06-10,Bugs and builders bore through Moscow's protected woods,Russian environmentalists say pristine forests are being sabotaged to make way for homes for the new elite.,Russian environmentalists say pristine forests are being sabotaged to make way for homes for the new elite,https://www.theguardian.com/world/2004/jun/10/environment.russia,10
2004-06-11,US says goodbye to Reagan,The US was today bidding farewell to Ronald Reagan on a national day of mourning of a scale not seen for generations.,NA,https://www.theguardian.com/world/2004/jun/11/usa1,7
2004-06-12,Made in Japan: a perfect night's sleep,It is perhaps the ultimate expensive night in ... a guaranteed eight hours of blissful sleep which comes at the touch of a button.,NA,https://www.theguardian.com/world/2004/jun/12/japan.justinmccurry,17
2004-06-13,Red Cross ultimatum to US on Saddam,"Release him, charge him or break international law, Bush told.","Release him, charge him or break international law, Bush told",https://www.theguardian.com/world/2004/jun/14/iraq.usa2,7
2004-06-14,Letters: Changes in Saudi,"<B>Letters:</B> I take serious offence at Paul Foot's fallacious accusation that the government of Saudi Arabia is run by a ""corrupt and deviant group"" (Our kind of dictators, June 9) and his arrogant suggestion that we should be a target for the ""grand democratic crusade of New Labour"".",NA,https://www.theguardian.com/world/2004/jun/14/saudiarabia.guardianletters,8
2004-06-15,Iran 'failing to come clean on weapons',"The UN's chief nuclear inspector, Mohamed ElBaradei, voiced his exasperation yesterday at the slow pace of the international inquiry into Iran's nuclear programme.",NA,https://www.theguardian.com/world/2004/jun/15/iran.iantraynor,2
2004-06-16,Sharon cleared of corruption scandal,Ariel Sharon escaped corruption charges yesterday after the attorney general decided there was not enough evidence against him.,NA,https://www.theguardian.com/world/2004/jun/16/israel,1
2004-06-17,Israeli press review,"Ariel Sharon, the Israeli prime minister, received one welcome piece of news on Tuesday.",NA,https://www.theguardian.com/world/2004/jun/17/israel.theeditorpressreview,19
2004-06-18,Polly Toynbee: Bring on the women,"<B>Polly Toynbee: </B>New Labour already has the policy which would win the next election, but it lacks ministers who believe in it.","New Labour already has the policy which would win the next election, but it lacks ministers who believe in it",https://www.theguardian.com/world/2004/jun/18/gender.women,3
2004-06-19,Iran pressed to meet demands of nuclear body,The international community continued to press Iran to disclose full details about its nuclear programmes yesterday when the International Atomic Energy Agency condemned its delaying tactics and deplored its unsatisfactory responses to 15 months of inquiry.,NA,https://www.theguardian.com/world/2004/jun/19/iran.iantraynor,17
2004-06-21,David Fickling on the Pacific air travel crisis,"The arrival of low-cost airlines in the Pacific could be a dangerous bargain for the island countries, writes <B>David Fickling</B>.","The arrival of low-cost airlines in the Pacific could be a dangerous bargain for the island countries, writes David Fickling",https://www.theguardian.com/world/2004/jun/21/worlddispatch.australia,20
2004-06-22,South Korean hostage 'beheaded',"The body of a South Korean hostage in Iraq who was killed by his captors was today found between Baghdad and Fallujah, the South Korean government has confirmed.",NA,https://www.theguardian.com/world/2004/jun/22/iraq.northkorea,1
2004-06-23,Iran parades captured and blindfolded sailors on TV,The government's attempts to resolve a deepening diplomatic row with Iran over the capture of British sailors and marines were poised on a knife edge last night.,NA,https://www.theguardian.com/world/2004/jun/23/iran.politics,7
2004-06-24,Catherine Bennett: Schools are skirting the real dress issues,"<B>Catherine Bennett: </B>If the governors of Kesgrave high school, near Ipswich, had good reasons for insisting that girls wear trousers to school, they were dreadfully naive to think they would get away with it.",NA,https://www.theguardian.com/world/2004/jun/24/gender.religion,6
2004-06-25,Obituary: Kamala Markandaya,Gifted novelist who explored the conflicting values of India's people.,Gifted novelist who explored the conflicting values of India's people,https://www.theguardian.com/news/2004/jun/25/guardianobituaries.india,1
2004-06-26,International news in brief,Afghanistan blast kills two | Bomb hits Nato summit site | Arafat calls for ceasefire | Drug arrests | New PM for Pakistan,NA,https://www.theguardian.com/world/2004/jun/27/theobserver,14
2004-06-27,"Forget new man. Now you're hetero, retro or metro","But what is a metrosexual - a latter-day dandy, or an altogether new breed of male? Who better to explain than the man who coined the term. <B>Mark Simpson </B>fields questions on the complexities of the new narcissist.","But what is a metrosexual - a latter-day dandy, or an altogether new breed of male? Who better to explain than the man who coined the term. Mark Simpson fields questions on the complexities of the new narcissist",https://www.theguardian.com/world/2004/jun/27/gender.menshealth4,5
2004-06-28,A history of terror and slow progress,Important events in the re-birth of a nation.,NA,https://www.theguardian.com/world/2004/jun/28/iraq.usa1,3
2004-06-29,The New Forest,Follow our web guide along the ancient pathways of what is to become Britain's 14th national park.,Follow our web guide along the ancient pathways of what is to become Britain's 14th national park,https://www.theguardian.com/news/2004/jun/29/netnotes,4
2004-06-30,Date set for Butler WMD report,"The Butler inquiry into the use of intelligence on Iraq's weapons of mass destruction is to publish its report on July 14, the Cabinet Office confirmed today.",NA,https://www.theguardian.com/politics/2004/jun/30/iraq.iraq,16
2004-07-01,Bush may transfer detainees to US jails,Supreme court forces rethink on Guantánamo Bay inmates.,Supreme court forces rethink on Guantánamo Bay inmates,https://www.theguardian.com/world/2004/jul/01/guantanamo.usa,7
2004-07-02,Press review: Turkey and the EU,<B>Press review: </B>...Turkey and the EU.,...Turkey and the EU,https://www.theguardian.com/world/2004/jul/02/eu.turkey,1
2004-07-03,In brief,"Russian troops seize oil company's HQ |  Kenyan clash | Road becomes runway | Italian resignation | Boy, 9, killed in Gaza.",NA,https://www.theguardian.com/world/2004/jul/04/theobserver,3
2004-07-04,New hope for Britons in Guantanamo,Supreme Court blow to Bush leaves camp policy close to collapse as lawyers prepare to file 'habeas corpus' suits.,Supreme Court blow to Bush leaves camp policy close to collapse as lawyers prepare to file 'habeas corpus' suits,https://www.theguardian.com/world/2004/jul/04/terrorism.guantanamo,4
2004-07-05,Greece,The Greek national football team outflanked expectations and won the European Championships yesterday. But here are some facts you didn't know about their country of origin.,The Greek national football team outflanked expectations and won the European Championships yesterday. But here are some facts you didn't know about their country of origin.,https://www.theguardian.com/news/2004/jul/05/netnotes,7
2004-07-06,Aids levels hit record high,"HIV infections reached their highest ever rates last year, according to a UN report published today which is believed to be the most comprehensive ever made on the crisis.",NA,https://www.theguardian.com/world/2004/jul/06/aids,5
2004-07-07,Austria's President Klestil dies,"Thomas Klestil, the Austrian president who restored dignity to an office tarnished by his predecessor Kurt Waldheim's Nazi past, died last night after heart failure. He was 71.",NA,https://www.theguardian.com/world/2004/jul/07/austria,1
2004-07-08,The Lion weeps tonight,"With elections imminent, Japan's big-haired prime minister, Junichiro Koizumi, has dented his once-unassailable popularity, writes <B>Justin McCurry</B>.","With elections imminent, Japan's big-haired prime minister, Junichiro Koizumi, has dented his once-unassailable popularity, writes Justin McCurry",https://www.theguardian.com/world/2004/jul/08/worlddispatch.japan,3
2004-07-09,Marine in kidnap mystery turns up in Lebanon,Conflicting reports about Muslim corporal's lost weeks in Iraq to be investigated as relatives are caught up in fatal gun battle.,Conflicting reports about Muslim corporal's lost weeks in Iraq to be investigated as relatives are caught up in fatal gun battle,https://www.theguardian.com/world/2004/jul/09/usa.iraq1,1
2004-07-10,International news in brief,State funeral | Security fears | Flood deaths | Surfer killed by shark | Israel calls on US to intervene | US accused of killing children,NA,https://www.theguardian.com/world/2004/jul/11/theobserver,30
2004-07-11,International news in brief,Italy blocks asylum ship |  Afghan blast kills five | Courtney Love in hospital | Serb pledge to assist tribunal,NA,https://www.theguardian.com/world/2004/jul/12/1,4
2004-07-12,Oil shares offer to Kremlin,"Russia's richest man, Mikhail Khodorkovsky, offered yesterday to surrender his shares in Yukos, the oil giant he used to run, to settle a &#163;4bn tax bill which threatens to bankrupt the company behind 2% of the world's oil.",NA,https://www.theguardian.com/world/2004/jul/13/oil.russia,20
2004-07-13,Annan appeals for more funds to fight Aids,The international Aids conference today generated appeals for more money to fight the epidemic and to support the millions of children ill with HIV/Aids or orphaned as their parents die of the disease.,NA,https://www.theguardian.com/world/2004/jul/13/aids,4
2004-07-14,Press review: Israeli press review,"<B>Press review:</B> The Israeli prime minister, Ariel Sharon, met opposition leader Shimon Peres on Monday to discuss forming a new coalition government.",NA,https://www.theguardian.com/world/2004/jul/14/israel.theeditorpressreview,1
2004-07-15,Defusing the time bomb,"It is up to Japan to show the rest of Asia how to stop Kofi Annan's warnings of an Aids explosion in the region coming true, warns <b>Justin McCurry</b>.","It is up to Japan to show the rest of Asia how to stop Kofi Annan's warnings of an Aids explosion in the region coming true, warns Justin McCurry",https://www.theguardian.com/world/2004/jul/15/worlddispatch.japan,10
2004-07-16,U-turn by Kerry puts Hillary on platform,Democratic candidate bows to pressure over party convention.,Democratic candidate bows to pressure over party convention,https://www.theguardian.com/world/2004/jul/17/uselections2004.usa,8
2004-07-17,Deported for falling out of love,<b>Henry McDonald</b> reports on the pain caused by Dublin's latest crackdown on immigrants.,Henry McDonald reports on the pain caused by Dublin's latest crackdown on immigrants,https://www.theguardian.com/world/2004/jul/18/immigration.zimbabwe,6
2004-07-19,Sharon in anti-semitism row with France,"The French and Israeli governments were embroiled in a simmering row over anti-semitism last night after the Israeli prime minister, Ariel Sharon, urged French Jews to emigrate to Israel.",NA,https://www.theguardian.com/world/2004/jul/19/france.israel,2
2004-07-20,Berlusconi hit by minister's resignation,"Umberto Bossi, the ailing leader of Italy's Northern League, resigned yesterday from Silvio Berlusconi's cabinet, dealing the prime minister a severe blow just as it seemed he was free of the tangle of problems enveloping his government.",NA,https://www.theguardian.com/world/2004/jul/20/italy.johnhooper,18
2004-07-21,Saudi forces fight gunmen in capital,Gunfire and explosions rang out inthe Saudi capital last night as security forces fought gunmen in northern Riyadh in the latest attempt to crack down on suspected militants loyal to Osama bin Laden.,NA,https://www.theguardian.com/world/2004/jul/21/saudiarabia,1
2004-07-22,Turkish train crash kills 139 as carriages derail,"A packed express train travelling from Istanbul to the Turkish capital, Ankara, derailed yesterday, killing 139 people in one of Turkey's worst rail disasters in history, officials said.",NA,https://www.theguardian.com/world/2004/jul/23/turkey,10
2004-07-23,Bulletproof clothing for Japanese schoolchildren,A Japanese company is producing bulletproof clothing for children after a number of high-profile violent crimes against them.,NA,https://www.theguardian.com/world/2004/jul/24/japan.justinmccurry,1
2004-07-24,Sweltering Tokyo tries to go green,"<p>The Tokyo government believes the long-term solution to rising temperatutes is to cover the buildings with trees, plants and grass.</p>",NA,https://www.theguardian.com/society/2004/jul/24/environment.japan,3
2004-07-25,Letters: The wall is working,"<B>Letters: </B>I was extremely disappointed that the word 'terror' was absent from your editorial (Obeying the law, July 22).",NA,https://www.theguardian.com/world/2004/jul/26/israel.guardianletters,8
2004-07-26,Court to decide if Vanunu can leave Israel,"Mordechai Vanunu, the Israeli whistleblower freed in April after 18 years in jail, will today hear whether he has been successful in his appeal to be allowed to leave the country and to talk to foreigners. By <B>Duncan Campbell</B>.",NA,https://www.theguardian.com/world/2004/jul/26/pressandpublishing.israel,4
2004-07-27,Prince of Prague,"A new breed of dynamic young leader is on the rise in eastern Europe. And youngest of all is the new premier of the Czech Republic, a 34-year-old former train driver, Stanislav Gross. <B>Ian Traynor</B> reports.","A new breed of dynamic young leader is on the rise in eastern Europe. And youngest of all is the new premier of the Czech Republic, a 34-year-old former train driver, Stanislav Gross. Ian Traynor reports",https://www.theguardian.com/world/2004/jul/28/eu.politics,5
2004-07-28,"In front of the guns, Kerry plays military card",John Kerry borrowed President George Bush's tactic of using military hardware as a campaign prop yesterday as the Democratic camp sought to promote his credentials as a trustworthy commander-in-chief.,NA,https://www.theguardian.com/world/2004/jul/28/uselections2004.usa,1
2004-07-29,Fairway sex plan bunkered,"Hidden Valley golf club in Orange county, southern California, is proud of its assets. But two of its tournament organisers felt the ""majestic views"" across the course were not enough.",NA,https://www.theguardian.com/world/2004/jul/29/usa.sillyseason,2
2004-07-30,Why I'll only date black men,"It's a decision that may make others uncomfortable, but for one black woman, only black men will do as dates. <B>Helen Kolawole</B> reveals her reasons why.","It's a decision that may make others uncomfortable, but for one black woman, only black men will do as dates. Helen Kolawole reveals her reasons why",https://www.theguardian.com/world/2004/jul/31/race.uk,22
2004-07-31,Powell uses Iraq visit to sound Iran warning,"Colin Powell, the US secretary of state, made a surprise visit to Iraq yesterday and admitted that Washington was becoming increasingly concerned about Iran's attempts to gain influence in the south of the country.",NA,https://www.theguardian.com/world/2004/jul/31/iraq.iran,5
2004-08-01,Italian police crack baby smuggling ring,"Italian police have broken up a gang taking pregnant Bulgarian women to give birth in Italy and selling their babies for as little as &euro;5,000 (&#163;3,300).",NA,https://www.theguardian.com/world/2004/aug/02/italy.internationalcrime,9
2004-08-02,'Instantly the lights went out for all of them',"It was while retreating this night up the silent, snowy slopes that I came upon a perfectly preserved dead waxwork German squad. By this time the whole front was silent. There was no rifle or machine-gun firing, no artillery, no mortars, not even clanking tank treads or truck motors to be heard in the distance.",NA,https://www.theguardian.com/world/2004/aug/02/secondworldwar.bookextracts,13
2004-08-03,Turkish truck firms quit Iraq,An important supply chain for the US forces in Iraq was disrupted yesterday when Turkish lorry owners announced that they were suspending deliveries across the border in an attempt to secure the release of two drivers being held hostage.,NA,https://www.theguardian.com/world/2004/aug/03/turkey.iraq,8
2004-08-04,African Union to boost Sudan force,"The African Union &#91;AU&#93; may send an extra 1,700 troops to the crisis-hit Sudanese region of Darfur, where up to 50,000 people have been killed and more than a million have fled their homes.",NA,https://www.theguardian.com/world/2004/aug/04/sudan.internationalaidanddevelopment,21
2004-08-05,Arab press review,The Arab press had little doubt what Ariel Sharon had done when he approved the building of 600 new homes in the West Bank settlement of Maale Adumim.,NA,https://www.theguardian.com/world/2004/aug/05/israel.theeditorpressreview,1
2004-08-06,The power of the alusi,<B>Mildred Amadiegwu</B> describes the religious practices that have come under scrutiny as Nigerian police investigate what they suspect to be a string of ritual killings.,Mildred Amadiegwu describes the religious practices that have come under scrutiny as Nigerian police investigate what they suspect to be a string of ritual killings,https://www.theguardian.com/world/2004/aug/06/1,2
2004-08-07,US pioneer's vision offers hope to Africa,Hero cites Kenyan roots in battle for the Senate.,Hero cites Kenyan roots in battle for the Senate,https://www.theguardian.com/world/2004/aug/08/kenya.uselections2004,6
2004-08-08,Sportswear workers flex 'Olympic' muscle,"Hundreds of factory workers from eight Asian countries yesterday gathered in Bangkok for a one-day ""Workers' Olympics"" to raise awareness about labour conditions in sportswear factories across the region.",NA,https://www.theguardian.com/world/2004/aug/09/globalisation.china,21
2004-08-09,Mugabe accused of election torture,"President Robert Mugabe's government was accused yesterday of a ""widespread, systematic and planned campaign of organised violence and torture to suppress normal democratic activities"".",NA,https://www.theguardian.com/world/2004/aug/10/zimbabwe.andrewmeldrum,3
2004-08-10,You don't have to play it straight,"Football has always been the preserve of red-blooded, heterosexual men, right? Think again. As the new season kicks off,  <B>Simon Fanshawe</B> investigates how the beautiful game is being embraced by the gay community both on and off the pitch, bringing about a significant shift in the way many gay men think of themselves. Just don't suggest it's only because they like looking at the players' legs","Football has always been the preserve of red-blooded, heterosexual men, right? Think again. As the new season kicks off,  Simon Fanshawe investigates how the beautiful game is being embraced by the gay community both on and off the pitch, bringing about a significant shift in the way many gay men think of themselves. Just don't suggest it's only because they like looking at the players' legs",https://www.theguardian.com/world/2004/aug/11/gayrights.football,1
2004-08-11,US forces prepare major assault on Najaf,<B><B>&#183;</B></B> Sadr vows to fights on <BR>  <B><B>&#183;</B></B> Ahmad Chalabi returns<BR>  <B><B>&#183;</B></B> US troops urged to withdraw,<B><B>&#183;</B></B> Sadr vows to fights on <BR>  <B><B>&#183;</B></B> Ahmad Chalabi returns<BR>  <B><B>&#183;</B></B> US troops urged to withdraw,https://www.theguardian.com/world/2004/aug/11/iraq.usa,4
2004-08-12,South Korea to move capital 100 miles south,Rural region will become huge building site for new city.,Rural region will become huge building site for new city,https://www.theguardian.com/world/2004/aug/12/northkorea,2
2004-08-13,Leader: European commissioners,"Some may be tempted to underrate the significance of the new European commission, whose details were announced this week by its president-designate José Manuel Barroso.",NA,https://www.theguardian.com/world/2004/aug/14/eu.politics1,6
2004-08-14,Driver talks of shame over fatal coach crash,Man who tried to overtake tour bus on blind corner faces charges for tragedy that killed five Britons.,Man who tried to overtake tour bus on blind corner faces charges for tragedy that killed five Britons,https://www.theguardian.com/world/2004/aug/14/austria.taniabranigan,1
2004-08-15,Press review: McGreevey,<B>Press review:</B> The New Jersey governor's resignation is assessed.,The New Jersey governor's resignation is assessed,https://www.theguardian.com/world/2004/aug/16/gayrights.usa,3
2004-08-16,Bush plans US troop moves,"The US will bring up to 70,000 troops home from bases in Europe and Asia over the next few years, moving soldiers away from cold war positions, the US president, George Bush, said today.",NA,https://www.theguardian.com/world/2004/aug/16/usa,26
2004-08-17,US children found in Nigerian orphanage,"Seven Texas children discovered abandoned at a Nigerian orphanage, ravaged by disease and malnutrition, have been returned to the state.",NA,https://www.theguardian.com/world/2004/aug/18/usa,4
2004-08-18,International news in brief,Aborigine died in 'freak accident' | Father fights extradition | Serbia votes for symbols of past | Girl texted dad names of killers,NA,https://www.theguardian.com/world/2004/aug/18/1,2
2004-08-19,Breaking the silence,"As a child, <B>Carolyn Slaughter</B> was abused by her father. It wasn't the only secret in the family: years later, she discovered that the grandmother she thought was dead was alive and living in an asylum. Here she explains how her latest novel, A Black Englishman, is a recreation  of events based on the life of her grandmother.","As a child, Carolyn Slaughter was abused by her father. It wasn't the only secret in the family: years later, she discovered that the grandmother she thought was dead was alive and living in an asylum",https://www.theguardian.com/world/2004/aug/19/gender.childprotection,1
